,Word,Frequency_Score,Entropy_Score,Final_Score,Is_Real
12747,bleep,0.4958481613285884,0.5171352330290921,0.5022342828387395,False
9562,jeats,0.4199288256227758,0.6942056367164448,0.5022118689508765,False
3796,sheva,0.4365361803084223,0.6554082764825904,0.5021978091606727,True
2780,etude,0.47568208778173193,0.5640470954211813,0.5021915900735667,True
484,tarts,0.4246737841043891,0.6830375890102597,0.5021829255761503,False
8758,shaws,0.5255041518386714,0.44773130893117,0.502172298966421,False
4395,reeze,0.5705812574139977,0.3425360693353026,0.5021677009903892,False
8901,skosh,0.5373665480427047,0.4199412097201252,0.5021389465459308,False
669,hotty,0.5065243179122183,0.49189087369163076,0.502134284646042,False
11443,nooky,0.5516014234875445,0.38669656650579465,0.5021299663930195,True
11108,foram,0.431791221826809,0.6660872375043594,0.5020800265300741,False
10961,aggie,0.46619217081850534,0.585749264471975,0.5020592989145463,False
11523,phons,0.4400948991696323,0.6465835808879606,0.5020415036851308,False
7326,progs,0.43534994068801897,0.6575144723379944,0.5019993001830116,False
14551,poupt,0.5005931198102017,0.5050919404418164,0.5019427659996861,False
7006,choon,0.49110320284697506,0.5271772186190363,0.5019254075785935,False
9894,biers,0.3962040332147094,0.7485887002629045,0.5019194333291679,False
9133,darts,0.37722419928825623,0.7928662218638298,0.5019168060609283,True
2181,hiker,0.4199288256227758,0.6931965696976521,0.5019091488452387,True
2333,goafs,0.4483985765124555,0.6264353446842031,0.5018096069639798,False
1830,rogan,0.38908659549228947,0.7647995515574547,0.501800482311839,True
11378,gloam,0.4306049822064057,0.6678821502208517,0.5017881326107395,True
9642,herby,0.44483985765124556,0.6345248392847233,0.5017453521412889,True
9254,coxal,0.44958481613285883,0.6234449364702156,0.5017428522340659,True
12169,helly,0.498220640569395,0.5099224056256487,0.5017311700862711,True
5346,moved,0.4697508896797153,0.5761868860178647,0.5016816885811601,False
8962,cheep,0.49110320284697506,0.5263056830233409,0.5016639468998848,True
1415,oiled,0.38908659549228947,0.7640595867423682,0.501578492867313,True
1784,allel,0.498220640569395,0.5093406813562906,0.5015566528054637,False
6827,dauby,0.48398576512455516,0.5424981441667023,0.5015394788371993,True
109,slims,0.5065243179122183,0.48987758198627185,0.5015302971344343,False
12798,vireo,0.40569395017793597,0.7251403352544097,0.5015278657008782,True
2812,dandy,0.5136417556346382,0.47319044254234816,0.5015063617069512,True
9210,narco,0.37247924080664296,0.802470350125712,0.5014765736023636,False
12238,clock,0.5219454329774614,0.4535369384620232,0.50142288462283,True
1865,dures,0.39501779359430605,0.7496941855980059,0.5014207111954161,False
4204,cadis,0.41162514827995256,0.7108980207725899,0.5014070100277438,False
860,minny,0.538552787663108,0.4146996637026756,0.5013968504749783,True
3248,sikes,0.4958481613285884,0.514295066693785,0.5013822329381474,False
12073,chewy,0.48398576512455516,0.5419626389797164,0.5013788272811035,True
7015,roves,0.4092526690391459,0.7163282171387174,0.5013753334690174,False
4603,daurs,0.40094899169632264,0.7356559549527759,0.5013610806732587,False
842,antes,0.3534994068801898,0.8463538217887233,0.5013557313527499,True
5707,apres,0.3665480427046263,0.8156408858128109,0.5012758956370817,False
12165,mites,0.39501779359430605,0.7491331353218115,0.5012523961125577,False
11689,bogan,0.4412811387900356,0.6411665468817738,0.5012467612175571,True
4846,prook,0.5124555160142349,0.47506628004260965,0.5012387452227474,False
14709,betas,0.3867141162514828,0.7684422912469876,0.5012325687501342,False
11981,farad,0.49110320284697506,0.5248400067838814,0.501224244028047,True
13349,trefa,0.37129300118623965,0.8043451892432876,0.5012086576033541,False
6765,shets,0.4697508896797153,0.5746097745306059,0.5012085551349825,False
11896,aleck,0.4080664294187426,0.7184003293823388,0.5011665994078215,False
1999,grown,0.4531435349940688,0.6130902626922072,0.5011275533035103,True
1348,hames,0.4033214709371293,0.7292849976507907,0.5011105289512278,False
353,doubt,0.4531435349940688,0.6128277712763359,0.501048805878749,True
12848,dopes,0.4151838671411625,0.7011134893137927,0.5009627537929515,False
6165,scopa,0.4258600237247924,0.676128257544484,0.5009404938706999,True
6236,tetra,0.398576512455516,0.7397865082341548,0.5009395111891076,True
1208,quist,0.47686832740213525,0.5570397425342077,0.500919751941757,False
3534,mtepe,0.48991696322657174,0.5264900897107824,0.5008889011718349,False
3736,wayed,0.4424673784104389,0.6371465101906922,0.5008711179445149,False
4965,chits,0.4223013048635824,0.6839588785608998,0.5007985769727776,False
1019,dreck,0.431791221826809,0.6617944591042595,0.5007921930100442,False
13005,jonty,0.49228944246737844,0.5205439134680536,0.500765783767581,False
11525,resol,0.35468564650059314,0.8415765072837913,0.5007529047355526,False
12074,group,0.4424673784104389,0.6366408725214971,0.5007194266437565,True
4726,tacan,0.4424673784104389,0.6363830716843765,0.5006420863926202,False
12014,roids,0.3997627520759193,0.736024148898129,0.5006411711225822,False
1719,loric,0.3879003558718861,0.763523850212445,0.5005874041740538,True
13196,herns,0.37722419928825623,0.7883153207242704,0.5005515357190604,False
9536,vails,0.4246737841043891,0.6775874680640174,0.5005478892922776,False
13128,faros,0.4033214709371293,0.7273052432140951,0.500516602620219,False
9178,bingy,0.498220640569395,0.5057572051702718,0.5004816099496581,True
13633,wades,0.4199288256227758,0.6880309318520138,0.5003594574915472,False
11158,ardor,0.4460260972716489,0.6271330880319363,0.5003581944997351,True
11449,saddo,0.47805456702253857,0.5523425298309667,0.500340955865067,False
4695,gayly,0.5136417556346382,0.4691619249112762,0.5002978064176296,False
10384,ringy,0.4460260972716489,0.6269257772356904,0.5002960012608614,True
10596,lobes,0.3997627520759193,0.734633711761901,0.5002240399817138,False
5210,cedes,0.4721233689205219,0.5656905001238065,0.5001935082815073,False
11766,fatso,0.41043890865954924,0.7095803392577832,0.5001813378390194,False
10671,tabid,0.41755634638196915,0.6929686648698828,0.5001800419283433,True
8327,boxed,0.49228944246737844,0.5185687677346035,0.5001732400475459,False
6548,alloy,0.47805456702253857,0.5517060075870964,0.5001499991919058,True
13123,twist,0.5029655990510083,0.4935788742130413,0.5001495815996182,True
11324,codas,0.4080664294187426,0.7149849645519706,0.500141989958711,False
11321,gross,0.4816132858837485,0.5433443046236747,0.5001325915057264,True
6332,lidar,0.3807829181494662,0.7785138491992436,0.5001021974643994,False
12366,cuits,0.4139976275207592,0.7010099881600309,0.5001013357125408,False
9480,bevel,0.5195729537366548,0.45463656583720385,0.5000920373668195,True
2150,kelty,0.4400948991696323,0.6400369472953904,0.5000775136073597,True
6713,phoca,0.431791221826809,0.6591316853148165,0.4999933608732113,True
1578,files,0.41162514827995256,0.7061692663541992,0.49998838370222654,False
14675,sagum,0.4555160142348754,0.6036557094932787,0.49995792281239637,True
12186,turon,0.37722419928825623,0.7860461270797701,0.4998707776257104,False
12316,brung,0.46856465005931197,0.5729126626216429,0.4998690538280113,False
7162,danio,0.4045077105575326,0.7222661302702124,0.49983523647133654,True
11469,cozes,0.45077105575326215,0.6142487676951545,0.4998143693358299,False
14104,doody,0.6002372479240806,0.26548362993982755,0.4998111625288047,False
5705,limen,0.3973902728351127,0.738792590886332,0.4998109682504785,True
4588,pleon,0.3914590747330961,0.7526122494097149,0.49980502713608177,True
11810,masur,0.4068801897983393,0.7165190828821378,0.4997718577234789,False
11468,fakir,0.4424673784104389,0.6334803508062608,0.4997712701291855,True
1220,alecs,0.36180308422301305,0.8216108101375879,0.4997454019973855,False
6846,unmet,0.41162514827995256,0.7053559177584722,0.49974437912350844,True
12769,lofty,0.4543297746144721,0.605674101043199,0.4997330725430902,True
7535,mould,0.45077105575326215,0.6138397089905074,0.49969165172443575,True
2666,pases,0.4543297746144721,0.605445831244632,0.49966459160352006,False
1263,laxed,0.4377224199288256,0.6441536808000169,0.499651798190183,False
14632,serks,0.47805456702253857,0.5499192972168785,0.4996139860808405,False
5919,writs,0.4151838671411625,0.6965789795751004,0.4996024008713439,False
7263,curia,0.39383155397390274,0.746332973498663,0.49958197983133085,False
12220,tanas,0.4365361803084223,0.6466316645760917,0.49956482558872306,False
8946,cabal,0.4804270462633452,0.5442184883165891,0.4995644788793184,True
6617,ureas,0.36180308422301305,0.8209261456596773,0.4995400026540123,False
11189,booby,0.6192170818505338,0.22022061844072258,0.49951814282759044,True
1343,gonia,0.4128113879003559,0.7017827703986628,0.499502802649848,True
3553,resin,0.36180308422301305,0.8207888558897802,0.4994988157230432,True
11846,brava,0.5183867141162515,0.45538739364523745,0.49948691797494726,False
10226,nobly,0.45670225385527874,0.5991608960167751,0.49943984650372764,True
7194,laids,0.3973902728351127,0.737532506337454,0.49943294288581513,False
6314,times,0.38908659549228947,0.7568560113984139,0.49941742026412683,True
2623,ethne,0.4578884934756821,0.5962977620354103,0.4994112740436006,False
12936,mothy,0.4638196915776987,0.5823569626107211,0.49938087288760546,True
6386,whoot,0.5112692763938316,0.4715135910358658,0.49934257078644184,False
825,pique,0.4851720047449585,0.5322737950548213,0.49930254183791734,True
4664,curvy,0.4875444839857651,0.5267017441437242,0.49929166203315284,True
11534,swamp,0.4816132858837485,0.540507550435032,0.4992815652491336,True
385,angry,0.4234875444839858,0.6760779752677982,0.4992646737191295,True
8384,fiend,0.4400948991696323,0.6372812753989697,0.4992508120384335,True
6468,kamme,0.49940688018979834,0.4987972747880717,0.49922399856928035,False
6168,teugh,0.4199288256227758,0.6841438885564137,0.4991933445028672,False
3856,sluts,0.4804270462633452,0.5426067274443959,0.4990809506176604,False
307,tweet,0.5409252669039146,0.40135386621682345,0.49905384669778724,True
1685,jokey,0.5183867141162515,0.45391965281385405,0.4990465957255322,False
3540,speck,0.46026097271648875,0.589434911617949,0.49901315438692684,True
8432,mural,0.4033214709371293,0.7222051851520078,0.4989865852015929,True
8191,bolas,0.4092526690391459,0.7082387046393062,0.498948479719194,False
6087,scrip,0.41874258600237246,0.6860710963125216,0.49894113909541726,True
7316,pikel,0.4294187425860024,0.6611495544011747,0.49893798613055407,True
3829,narod,0.37959667852906287,0.7770993691731659,0.49884748572229376,False
10308,crems,0.3997627520759193,0.7300314306882593,0.49884335565962135,False
8940,zoeal,0.4223013048635824,0.6773361710254343,0.498811764712138,True
4969,tenth,0.44958481613285883,0.6136260857720279,0.49879719702460956,True
4498,basal,0.47686832740213525,0.549957683997115,0.49879513438062917,True
1068,salpa,0.47330960854092524,0.5581426205307275,0.4987595121378659,True
13889,hoors,0.46737841043890865,0.5719375356765121,0.4987461480101897,False
7744,sitka,0.41874258600237246,0.6851295345546036,0.4986586705680418,False
4207,spahi,0.43416370106761565,0.648980189589586,0.49860864762420676,True
1049,janes,0.42823250296559906,0.6627948970077439,0.49860122117824257,False
347,ceric,0.4400948991696323,0.6350733917165529,0.49858844693370846,True
6965,aided,0.4483985765124555,0.6156842456313865,0.4985842772481348,False
7764,soldo,0.4863582443653618,0.5271044373739153,0.4985821022679279,True
14696,thick,0.45907473309608543,0.5907488500005068,0.4985769681674118,True
11993,matlo,0.3914590747330961,0.7484772864236947,0.4985645382402757,False
12429,riven,0.40569395017793597,0.7152295875154707,0.49855464137919636,True
8971,babes,0.4709371293001186,0.5629233328499723,0.4985329903650747,False
5630,diols,0.40569395017793597,0.7150877646421195,0.49851209451719103,False
6221,celeb,0.47330960854092524,0.557290958694718,0.4985040135870631,False
5787,rubel,0.4033214709371293,0.7204959472330404,0.49847381382590267,False
14787,momme,0.5527876631079478,0.3716811728054605,0.49845571601720157,True
13835,sects,0.4531435349940688,0.6041737884794526,0.49845261103968397,False
11925,perts,0.37247924080664296,0.7922208059939753,0.4984017103628427,False
5067,adult,0.4033214709371293,0.7200454586911995,0.4983386672633504,True
5901,fewer,0.5112692763938316,0.46815752398770016,0.49833575067199215,False
3208,decor,0.37959667852906287,0.7753598332172489,0.4983256249355187,False
12078,valor,0.40213523131672596,0.7227328706028205,0.4983145231025543,True
11082,clunk,0.465005931198102,0.5759219353079255,0.49828073243104903,True
13251,brigs,0.4472123368920522,0.6174368641213138,0.4982796950608307,False
4668,kails,0.4139976275207592,0.6949254593017193,0.4982759770550472,False
7662,sakia,0.49347568208778175,0.5094511223910675,0.4982683141787675,False
13476,crudo,0.4151838671411625,0.6920515187842065,0.49824416263407567,False
9490,began,0.4151838671411625,0.6920473979467383,0.49824292638283524,False
7921,peepe,0.6097271648873073,0.23797724903894205,0.49820219013279765,False
11182,lauan,0.4543297746144721,0.600555987446389,0.4981976384640472,True
7683,quete,0.5231316725978647,0.43978770483013285,0.4981284822675452,False
1543,qanat,0.505338078291815,0.48123127767196916,0.49810603810586124,False
11396,napes,0.3819691577698695,0.7690111964133535,0.4980817693629147,False
13501,mayor,0.4068801897983393,0.7107750668449798,0.49804865291233147,True
13910,manto,0.3962040332147094,0.735658842079206,0.4980404758740583,True
14238,telic,0.36892052194543296,0.7991198385304871,0.49798031692094924,True
7730,cardi,0.3926453143534994,0.7436665536974816,0.49795168615669405,False
8936,dorad,0.4483985765124555,0.6135454955667952,0.49794265222875744,True
6753,almes,0.37841043890865955,0.7768470604042665,0.49794142535734165,False
14336,thewy,0.4578884934756821,0.5913746748560876,0.4979343478898038,True
11684,clods,0.4211150652431791,0.6771091232732043,0.4979132826521866,False
9250,tamal,0.4555160142348754,0.5966109831128906,0.49784450489827997,False
9609,calif,0.4199288256227758,0.6793696471076878,0.4977610720682494,False
1527,bacon,0.41755634638196915,0.6848794497487074,0.4977532773919906,True
4477,smeik,0.45077105575326215,0.6073692091772037,0.49775050178044467,False
9663,jaleo,0.41874258600237246,0.6818875987591885,0.4976860898294173,False
10387,lozen,0.43297746144721233,0.6486375760141895,0.49767549581730547,False
9435,nauch,0.4211150652431791,0.6762314530436151,0.49764998158330986,False
13044,drays,0.4068801897983393,0.7093908265926853,0.4976333808366431,False
5961,percs,0.38908659549228947,0.7507867234958886,0.4975966338933692,False
8826,suets,0.46144721233689207,0.5818936540945964,0.49758114486420335,False
8213,priss,0.47805456702253857,0.5430691557822588,0.4975589436504546,True
9040,hoons,0.48279952550415184,0.5317614800384476,0.49748811186444053,False
12331,barca,0.4721233689205219,0.5565728477588843,0.49745821257203066,False
5863,eolid,0.3867141162514828,0.7557778301480436,0.497433230420451,False
228,ettle,0.49940688018979834,0.4927860609110212,0.4974206344061652,True
525,snush,0.5112692763938316,0.46507790042923886,0.4974118636044538,False
14754,mersk,0.4234875444839858,0.6698331610145944,0.4973912294431684,False
6273,skats,0.49110320284697506,0.5120550861776453,0.49738876784617614,False
5609,flawn,0.46026097271648875,0.583828032359381,0.49733109060935643,True
14360,runny,0.5029655990510083,0.4841710751261183,0.4973272418735413,True
4182,celts,0.37129300118623965,0.7913139735536956,0.49729929289647645,False
14195,pasch,0.42823250296559906,0.6583865646617219,0.49727872147443597,False
1965,noria,0.3701067615658363,0.7938861903545836,0.4972405902024605,True
7559,coifs,0.4400948991696323,0.6305124377830547,0.497220160753659,False
12457,dites,0.3807829181494662,0.7688535574059663,0.49720410992641617,False
3962,tenon,0.42704626334519574,0.660820857542331,0.49717864160433634,True
12360,fomes,0.4400948991696323,0.6303640802845074,0.4971756535040948,True
5971,theca,0.3736654804270463,0.7853400526992038,0.4971678521086935,True
14625,going,0.49940688018979834,0.4919012254102001,0.49715518375591883,True
12924,panic,0.4151838671411625,0.6883199213404287,0.4971246834009424,True
12945,doris,0.3914590747330961,0.7436716715482505,0.4971228537776424,False
2498,proms,0.431791221826809,0.649513893684633,0.4971080233841562,False
7728,woopy,0.5658362989323843,0.3367215151360314,0.4971018637934784,False
7024,drabs,0.41637010676156583,0.6854557076686476,0.4970957870336904,False
14732,aborn,0.3902728351126928,0.7463129535086371,0.4970848706314761,False
13425,aroma,0.4578884934756821,0.5885065962184846,0.4970739242985228,True
3020,dered,0.5124555160142349,0.4611622705045663,0.4970675423613343,False
10375,tadah,0.465005931198102,0.5718462555609517,0.4970580285069569,False
5289,grama,0.4875444839857651,0.5191414698539406,0.4970235797462178,True
571,pigly,0.4721233689205219,0.5550576958194706,0.49700366699020654,True
7236,wited,0.4199288256227758,0.6768230949696801,0.4969971064268471,False
4458,taggy,0.501779359430605,0.4856403694793458,0.4969376624452273,True
2320,draws,0.4246737841043891,0.6654928553615168,0.4969195054815274,False
10716,dowly,0.4816132858837485,0.5325987059497228,0.4969089119035408,False
3487,cords,0.4045077105575326,0.712453351685038,0.4968914028957842,False
748,scoup,0.4460260972716489,0.6153716396108788,0.49682975997341783,True
12990,clavi,0.43416370106761565,0.6430385933151754,0.4968261687418836,False
7001,oxide,0.4638196915776987,0.5737303928500594,0.49679290195940695,True
4257,tango,0.3902728351126928,0.7453222170330777,0.49678764968880823,True
4495,praps,0.4638196915776987,0.5735781203040058,0.4967472201955908,False
1195,preif,0.4128113879003559,0.6925218959312124,0.4967245403096129,False
14022,rouls,0.3902728351126928,0.7450898378231333,0.4967179359258249,False
13279,bruck,0.4804270462633452,0.5346357412648441,0.4966896547637949,False
8775,cribs,0.4246737841043891,0.664708290451486,0.4966841360085182,False
12367,doges,0.4128113879003559,0.692289846519126,0.49665492548598694,False
9299,shrug,0.4424673784104389,0.6230081588279042,0.4966296125356785,True
5241,miles,0.3914590747330961,0.7420159813434745,0.49662614671620964,False
303,viper,0.4294187425860024,0.6533939297199425,0.4966112987261844,True
14458,flock,0.48279952550415184,0.5287791118728057,0.496593401414748,True
13360,bowes,0.4460260972716489,0.6145808777899193,0.49659253142713,False
8325,aboil,0.4068801897983393,0.7058344797560132,0.4965664767856415,True
8707,faves,0.4460260972716489,0.6144680997299509,0.49655869800913943,False
8793,bosky,0.501779359430605,0.484367650751247,0.49655584682679765,True
4038,rimed,0.3997627520759193,0.7223435301955217,0.49653698551180003,False
6085,trets,0.41637010676156583,0.6835755498598023,0.4965317396910368,False
11571,bunny,0.5551601423487544,0.359721288455181,0.49652848618068235,True
8190,pling,0.44958481613285883,0.6060257749332427,0.496517103772974,False
8560,dowar,0.4128113879003559,0.6917406512335694,0.49649016690032,False
1799,harts,0.3665480427046263,0.7995859120698705,0.4964594035141996,False
8131,pelch,0.41874258600237246,0.6777553254337291,0.4964464078317795,False
10463,billy,0.5290628706998813,0.42031891556447476,0.4964396841592593,True
11110,wanky,0.49347568208778175,0.5032814939172071,0.49641742563660934,False
12607,baiks,0.4531435349940688,0.5973445405108067,0.49640383664909016,False
13579,carps,0.3914590747330961,0.7412604580623817,0.4963994897318818,False
2864,outen,0.3736654804270463,0.782774656783984,0.4963982333341276,True
1085,lours,0.3879003558718861,0.7495293694733279,0.49638905995231863,False
594,krill,0.4863582443653618,0.5197871050434195,0.4963869025687791,False
2877,donor,0.46026097271648875,0.5806269919485185,0.4963707784860977,True
10436,folky,0.5029655990510083,0.4809663508468714,0.49636582458976725,True
13913,drown,0.4365361803084223,0.6358882540854927,0.49634180244154336,True
13933,girsh,0.41637010676156583,0.6829347467177531,0.49633949874842204,True
3443,boron,0.4792408066429419,0.5361585120516453,0.49631611826555294,True
11930,datal,0.4472123368920522,0.610881696423106,0.49631314475136834,False
9697,gamay,0.5302491103202847,0.4171039107080598,0.49630555043661717,False
4239,intel,0.36180308422301305,0.810069345380172,0.4962829625701607,False
10843,madar,0.4721233689205219,0.5526236229476476,0.4962734451286596,False
6425,benis,0.4080664294187426,0.7019101460155489,0.4962195443977845,False
9417,toddy,0.5065243179122183,0.47215537307622807,0.4962136344614212,True
2650,curio,0.39383155397390274,0.7350697667405118,0.49620301780388554,True
8453,maumy,0.5326215895610913,0.4111731984795941,0.4961870722366421,False
4579,glass,0.4709371293001186,0.5550198833440266,0.496161955513291,True
3865,racon,0.365361803084223,0.801284918113005,0.49613873759285765,True
375,farro,0.46144721233689207,0.5770253529650814,0.49612065452534887,False
7638,hopes,0.4045077105575326,0.7097573010220647,0.49608258769689223,False
3665,wryer,0.49347568208778175,0.5021298386367742,0.49607192905247943,False
13035,tozes,0.4246737841043891,0.6625497294771522,0.496036567716218,False
12826,papes,0.4531435349940688,0.5960670732621094,0.496020596474481,False
11012,vials,0.41755634638196915,0.6790622319142898,0.49600811204166534,False
4854,votes,0.4080664294187426,0.7010731332096807,0.49596844055602407,False
3492,sotto,0.527876631079478,0.4213773891398016,0.4959268584975751,False
903,dural,0.38908659549228947,0.7451689098255516,0.4959112897922681,True
14225,stush,0.5077105575326216,0.4683617109895501,0.4959059035697002,False
12874,raiks,0.40094899169632264,0.7174577137125363,0.4959016083011868,False
6040,carbo,0.39383155397390274,0.7338041810672998,0.4958233421019219,True
2782,louns,0.4033214709371293,0.7116273969584895,0.4958132487435374,False
919,waken,0.43534994068801897,0.636807966842581,0.49578734853438755,True
5273,aptly,0.41874258600237246,0.675505387273836,0.49577142638381155,True
1557,thens,0.3819691577698695,0.7610947256637897,0.49570682813804556,False
9288,conns,0.4721233689205219,0.5506936370364446,0.4956944493552987,False
14687,ochre,0.3807829181494662,0.7638012476328133,0.4956884169944703,False
13197,prodd,0.4887307236061684,0.5118973309383136,0.49568070580581197,False
9841,gutsy,0.4626334519572954,0.5726987999380633,0.4956530563515258,False
8895,alurk,0.41162514827995256,0.6916220820822289,0.49562422842063547,False
10219,tanto,0.4294187425860024,0.6500383614804233,0.49560462825432866,False
1206,kranz,0.46856465005931197,0.5579772338233939,0.4953884251885366,False
12552,wrens,0.40094899169632264,0.7155676156151809,0.4953345788719801,False
9297,genes,0.46144721233689207,0.5743683268549441,0.4953235466923077,False
7242,lurry,0.49228944246737844,0.5023979720098761,0.4953220013301277,True
11276,guana,0.4875444839857651,0.5133213682232574,0.49527754925701284,True
6815,aitch,0.3902728351126928,0.7402065923696105,0.4952529622897681,True
30,balun,0.4211150652431791,0.668233829007176,0.4952506943723781,False
9859,naved,0.4223013048635824,0.665454546046201,0.49524727721836803,False
2269,mossy,0.5231316725978647,0.4300775295188038,0.49521542967414645,True
5292,fixer,0.46737841043890865,0.5600442401691987,0.4951781593579957,True
3114,quail,0.46144721233689207,0.5736570159793289,0.49511015342962317,True
2464,revel,0.46737841043890865,0.5597316025687818,0.4950843680778706,True
11751,situp,0.4246737841043891,0.6593040294250937,0.49506285770060043,False
14098,letch,0.3879003558718861,0.7450468717763824,0.495044310643235,True
13,gotch,0.43534994068801897,0.6343156137202163,0.4950396425976782,True
4148,lotsa,0.36298932384341637,0.8030658831152024,0.4950122916249522,False
4015,tinas,0.3641755634638197,0.8002977601175519,0.49501222245993937,False
13080,hauns,0.40569395017793597,0.7033653223036757,0.49499536181565784,False
4154,snowk,0.4792408066429419,0.5316402677705899,0.4949606449812363,True
9261,enter,0.4211150652431791,0.6671682826101923,0.494931030453283,True
10687,mensa,0.3819691577698695,0.7584795678562232,0.4949222807957756,True
5793,fools,0.5041518386714117,0.47333251250774033,0.49490604082231027,False
5571,ronin,0.4424673784104389,0.6171847805486727,0.494882599051909,False
4895,champ,0.4555160142348754,0.586686570712986,0.4948671811783086,True
415,gemel,0.4804270462633452,0.5285499177069636,0.49486390769643074,True
12624,mowed,0.4543297746144721,0.589438072561379,0.49486226399854416,False
4609,dench,0.41874258600237246,0.6724712654790276,0.49486118984536903,False
13172,pants,0.3914590747330961,0.7358485157177884,0.4947759070285038,True
8221,meris,0.37959667852906287,0.7634505100289212,0.49475282797902037,False
8491,bices,0.41043890865954924,0.6913559688119454,0.4947140267052681,False
5272,fisty,0.45907473309608543,0.5777552193550388,0.49467887897377144,True
4888,acted,0.36892052194543296,0.7880734931806557,0.4946664133159998,False
9823,world,0.4294187425860024,0.6466928310649858,0.4946009691296974,True
5020,olden,0.3819691577698695,0.7574023446386148,0.4945991138304931,True
7238,twals,0.40213523131672596,0.710293521350558,0.49458271832687556,False
11458,forts,0.4033214709371293,0.7073281658645335,0.4945234794153506,False
4869,stulm,0.43534994068801897,0.632564355057121,0.4945142649987496,True
10534,carks,0.40569395017793597,0.7016727658826902,0.4944875948893622,False
8829,lases,0.4199288256227758,0.6684145841020995,0.4944745531665729,False
13271,roses,0.4223013048635824,0.6628655909292909,0.49447059068329496,False
14735,paaho,0.4875444839857651,0.5105690960740855,0.49445186761226123,False
6568,argon,0.37959667852906287,0.7624445812528542,0.49445104934620027,True
9479,lazed,0.43297746144721233,0.6377854353799115,0.4944198536270221,False
3980,porno,0.4638196915776987,0.565761416542498,0.4944022090671385,False
11653,ogive,0.45077105575326215,0.5961374898330652,0.4943809859772031,True
8958,hinny,0.5136417556346382,0.4493471197396931,0.49435336486615467,True
14345,algor,0.3748517200474496,0.7730014711116392,0.49429664536670653,True
786,adopt,0.4080664294187426,0.6953626020616205,0.494255281211606,True
10334,gools,0.4863582443653618,0.5125533333496147,0.49421677106063766,True
898,reech,0.44365361803084225,0.6121649255431025,0.4942070102845203,False
10220,cholo,0.4804270462633452,0.5263329231970778,0.49419880934346494,False
8850,packy,0.4816132858837485,0.5234973700913839,0.49417851114603917,False
4228,trems,0.3736654804270463,0.7753524788446743,0.4941715799523347,False
7312,soops,0.5693950177935944,0.31864019368977603,0.49416857056244884,False
14061,slips,0.48991696322657174,0.5040377954722639,0.49415321290027936,False
6269,adust,0.40213523131672596,0.7088450887120639,0.4941481885353273,True
688,aedes,0.43416370106761565,0.6340393461480653,0.49412639459175056,False
14283,amour,0.398576512455516,0.7170633469639157,0.4941225628080359,True
180,poots,0.47805456702253857,0.5313324760513677,0.49403793973118726,False
1546,spins,0.501779359430605,0.4759353320241871,0.49402615120867965,False
2016,rauli,0.37841043890865955,0.7637738121277504,0.4940194508743868,True
2870,tweel,0.4578884934756821,0.5782802178760537,0.4940060107957936,True
12572,kesar,0.36773428232502964,0.7885624656147947,0.4939827373119592,False
14609,capri,0.38908659549228947,0.7386735173558507,0.49396267205135785,False
12049,covin,0.4424673784104389,0.6140780562317818,0.4939505817568418,True
13734,sagos,0.47568208778173193,0.5365109158027044,0.4939307361880237,False
3809,reeky,0.4970344009489917,0.486595933687376,0.49390286077050705,True
9909,mulct,0.4306049822064057,0.6415297882594678,0.4938824240223243,True
2257,paedo,0.3926453143534994,0.7300781944761287,0.49387517839028816,False
1514,ramsh,0.3973902728351127,0.7188793835411202,0.493837006046915,False
11952,cully,0.5172004744958482,0.4393058630543272,0.4938320910633919,True
11727,radon,0.3736654804270463,0.7742025466212238,0.49382660028529957,True
795,metro,0.365361803084223,0.7935516323621685,0.4938187518676067,False
6100,doula,0.4045077105575326,0.7021938100099702,0.49381354039326386,False
7339,cheap,0.40094899169632264,0.7104191303534569,0.49379003329346294,True
9120,eosin,0.3701067615658363,0.7823706568487502,0.4937859301507105,True
5357,takin,0.40094899169632264,0.710296560801912,0.49375326242799944,True
8674,scuta,0.3997627520759193,0.7130399066007512,0.4937458984333689,True
14275,remen,0.4460260972716489,0.60503753437291,0.4937295284020272,False
8103,fixie,0.5504151838671412,0.36145541596808417,0.4937272534974241,False
11584,jaker,0.45195729537366547,0.5911514766102745,0.49371554974464815,False
10205,ptish,0.4258600237247924,0.6519873830925211,0.49369823153511105,False
12324,inkle,0.4092526690391459,0.6907021051758202,0.4936874998801482,True
13969,spesh,0.49228944246737844,0.4969379857736134,0.49368400545924895,False
7159,roman,0.3819691577698695,0.7542528424119004,0.4936542631624788,False
5713,sends,0.4697508896797153,0.5494163590914202,0.49365053050322677,False
13573,chaps,0.42823250296559906,0.6462906053924271,0.4936499336936475,True
8058,juste,0.44958481613285883,0.5964665925463392,0.49364934905690294,False
6215,fours,0.42704626334519574,0.6488676316481914,0.4935926738360944,False
3259,dross,0.465005931198102,0.5602247554974613,0.4935715784879098,True
7441,muted,0.4199288256227758,0.6654035670441701,0.49357124804919406,False
2283,evict,0.4199288256227758,0.6653930218204968,0.4935680844820921,True
2599,rilly,0.47686832740213525,0.5322654346942075,0.4934874595897569,True
5909,shuns,0.505338078291815,0.4653645191374491,0.4933460105455052,False
5493,hoved,0.44483985765124556,0.606448023099302,0.4933223072856625,False
8572,nages,0.37959667852906287,0.7586593114421987,0.4933154684030036,False
